title,max,min,image_name,products
iphone 11,33990000,13290000,iphone_11.jpeg,"[{'thumbnail': 'https://salt.tikicdn.com/cache/280x280/ts/product/8b/1f/d8/fe77cababd0fe575333a17ef5432dabb.jpg', 'name': 'Apple iPhone 12', 'price': 13290000, 'link': 'https://tiki.vn/apple-iphone-12-hang-chinh-hang-p123345348.html?spid=97736366', 'option': ['64GB']}, {'thumbnail': 'https://salt.tikicdn.com/cache/280x280/ts/product/b7/ba/88/66059a54a3a139d45841d412379b1fe4.jpg', 'name': 'Apple iPhone 13', 'price': 16090000, 'link': 'https://tiki.vn/apple-iphone-13-hang-chinh-hang-p184059211.html?spid=123547399', 'option': ['64GB']}, {'thumbnail': 'https://salt.tikicdn.com/cache/280x280/ts/product/e9/81/46/e1287b85a10f7251c3dd02212a0784e3.png', 'name': 'Apple iPhone 14', 'price': 18650000, 'link': 'https://tiki.vn/apple-iphone-14-p197214029.html?spid=197214037', 'option': ['64GB']}, {'thumbnail': 'https://salt.tikicdn.com/cache/280x280/ts/product/eb/49/51/51c9ad1675f2b88999ca0689cdf207d7.png', 'name': 'iPhone 15', 'price': 20990000, 'link': 'https://tiki.vn/apple-iphone-15-p271966786.html?spid=271966796', 'option': ['64GB']}, {'thumbnail': 'https://salt.tikicdn.com/cache/280x280/ts/product/3b/95/ec/7e7341d91b9067df1dda2124e80c3ff8.png', 'name': 'Apple iPhone 14 Plus', 'price': 20990000, 'link': 'https://tiki.vn/apple-iphone-14-plus-p197214015.html?spid=197214017', 'option': ['64GB']}, {'thumbnail': 'https://salt.tikicdn.com/cache/280x280/ts/product/98/9b/52/89f12609da590e912ba9741bcf186603.jpg', 'name': 'Apple iPhone 14 Pro', 'price': 23990000, 'link': 'https://tiki.vn/apple-iphone-14-pro-p197216279.html?spid=197216285', 'option': ['64GB']}, {'thumbnail': 'https://salt.tikicdn.com/cache/280x280/ts/product/eb/49/51/095286f68a0e1defafb18a70ced13569.png', 'name': 'iPhone 15 Plus', 'price': 24990000, 'link': 'https://tiki.vn/apple-iphone-15-plus-p271967379.html?spid=271967578', 'option': ['64GB']}, {'thumbnail': 'https://salt.tikicdn.com/cache/280x280/ts/product/1e/56/76/5c0a05f44c843286c78388bd260dbc4d.jpg', 'name': 'Apple iPhone 14 Pro Max', 'price': 26450000, 'link': 'https://tiki.vn/apple-iphone-14-pro-max-p197216291.html?spid=197216306', 'option': ['64GB']}, {'thumbnail': 'https://salt.tikicdn.com/cache/280x280/ts/product/fa/1d/33/821a4783ef2e0fed8150ef9edd18b058.png', 'name': 'iPhone 15 Pro 128GB Titan Đen', 'price': 27490000, 'link': 'https://tiki.vn/apple-iphone-15-pro-p271972435.html?spid=271972443', 'option': ['128GB']}, {'thumbnail': 'https://salt.tikicdn.com/cache/280x280/ts/product/99/86/04/0dc97405d243042a84b2c96768fe0e38.png', 'name': 'iPhone 15 Pro Max', 'price': 33990000, 'link': 'https://tiki.vn/apple-iphone-15-pro-max-p271973414.html?spid=271973470', 'option': ['64GB']}]"
iphone 12,33990000,10490000,iphone_12.jpeg,"[{'thumbnail': 'https://salt.tikicdn.com/cache/280x280/ts/product/a1/cd/ce/84a16c41ac07ce50d754e44a16ecbd1c.jpg', 'name': 'Apple iPhone 11', 'price': 10490000, 'link': 'https://tiki.vn/apple-iphone-11-p184036446.html?spid=32033721', 'option': ['64GB']}, {'thumbnail': 'https://salt.tikicdn.com/cache/280x280/ts/product/8b/1f/d8/fe77cababd0fe575333a17ef5432dabb.jpg', 'name': 'Apple iPhone 12', 'price': 13290000, 'link': 'https://tiki.vn/apple-iphone-12-hang-chinh-hang-p123345348.html?spid=97736366', 'option': ['64GB']}, {'thumbnail': 'https://salt.tikicdn.com/cache/280x280/ts/product/b7/ba/88/66059a54a3a139d45841d412379b1fe4.jpg', 'name': 'Apple iPhone 13', 'price': 16090000, 'link': 'https://tiki.vn/apple-iphone-13-hang-chinh-hang-p184059211.html?spid=123547399', 'option': ['64GB']}, {'thumbnail': 'https://salt.tikicdn.com/cache/280x280/ts/product/e9/81/46/e1287b85a10f7251c3dd02212a0784e3.png', 'name': 'Apple iPhone 14', 'price': 18650000, 'link': 'https://tiki.vn/apple-iphone-14-p197214029.html?spid=197214037', 'option': ['64GB']}, {'thumbnail': 'https://salt.tikicdn.com/cache/280x280/ts/product/eb/49/51/51c9ad1675f2b88999ca0689cdf207d7.png', 'name': 'iPhone 15', 'price': 20990000, 'link': 'https://tiki.vn/apple-iphone-15-p271966786.html?spid=271966796', 'option': ['64GB']}, {'thumbnail': 'https://salt.tikicdn.com/cache/280x280/ts/product/3b/95/ec/7e7341d91b9067df1dda2124e80c3ff8.png', 'name': 'Apple iPhone 14 Plus', 'price': 20990000, 'link': 'https://tiki.vn/apple-iphone-14-plus-p197214015.html?spid=197214017', 'option': ['64GB']}, {'thumbnail': 'https://salt.tikicdn.com/cache/280x280/ts/product/98/9b/52/89f12609da590e912ba9741bcf186603.jpg', 'name': 'Apple iPhone 14 Pro', 'price': 23990000, 'link': 'https://tiki.vn/apple-iphone-14-pro-p197216279.html?spid=197216285', 'option': ['64GB']}, {'thumbnail': 'https://salt.tikicdn.com/cache/280x280/ts/product/eb/49/51/095286f68a0e1defafb18a70ced13569.png', 'name': 'iPhone 15 Plus', 'price': 24990000, 'link': 'https://tiki.vn/apple-iphone-15-plus-p271967379.html?spid=271967578', 'option': ['64GB']}, {'thumbnail': 'https://salt.tikicdn.com/cache/280x280/ts/product/1e/56/76/5c0a05f44c843286c78388bd260dbc4d.jpg', 'name': 'Apple iPhone 14 Pro Max', 'price': 26450000, 'link': 'https://tiki.vn/apple-iphone-14-pro-max-p197216291.html?spid=197216306', 'option': ['64GB']}, {'thumbnail': 'https://salt.tikicdn.com/cache/280x280/ts/product/fa/1d/33/821a4783ef2e0fed8150ef9edd18b058.png', 'name': 'iPhone 15 Pro 128GB Titan Đen', 'price': 27490000, 'link': 'https://tiki.vn/apple-iphone-15-pro-p271972435.html?spid=271972443', 'option': ['128GB']}, {'thumbnail': 'https://salt.tikicdn.com/cache/280x280/ts/product/99/86/04/0dc97405d243042a84b2c96768fe0e38.png', 'name': 'iPhone 15 Pro Max', 'price': 33990000, 'link': 'https://tiki.vn/apple-iphone-15-pro-max-p271973414.html?spid=271973470', 'option': ['64GB']}]"
iphone 13,33990000,10490000,iphone_13.jpeg,"[{'thumbnail': 'https://salt.tikicdn.com/cache/280x280/ts/product/a1/cd/ce/84a16c41ac07ce50d754e44a16ecbd1c.jpg', 'name': 'Apple iPhone 11', 'price': 10490000, 'link': 'https://tiki.vn/apple-iphone-11-p184036446.html?spid=32033721', 'option': ['64GB']}, {'thumbnail': 'https://salt.tikicdn.com/cache/280x280/ts/product/8b/1f/d8/fe77cababd0fe575333a17ef5432dabb.jpg', 'name': 'Apple iPhone 12', 'price': 13290000, 'link': 'https://tiki.vn/apple-iphone-12-hang-chinh-hang-p123345348.html?spid=97736366', 'option': ['64GB']}, {'thumbnail': 'https://salt.tikicdn.com/cache/280x280/ts/product/b7/ba/88/66059a54a3a139d45841d412379b1fe4.jpg', 'name': 'Apple iPhone 13', 'price': 16090000, 'link': 'https://tiki.vn/apple-iphone-13-hang-chinh-hang-p184059211.html?spid=123547399', 'option': ['64GB']}, {'thumbnail': 'https://salt.tikicdn.com/cache/280x280/ts/product/e9/81/46/e1287b85a10f7251c3dd02212a0784e3.png', 'name': 'Apple iPhone 14', 'price': 18650000, 'link': 'https://tiki.vn/apple-iphone-14-p197214029.html?spid=197214037', 'option': ['64GB']}, {'thumbnail': 'https://salt.tikicdn.com/cache/280x280/ts/product/eb/49/51/51c9ad1675f2b88999ca0689cdf207d7.png', 'name': 'iPhone 15', 'price': 20990000, 'link': 'https://tiki.vn/apple-iphone-15-p271966786.html?spid=271966796', 'option': ['64GB']}, {'thumbnail': 'https://salt.tikicdn.com/cache/280x280/ts/product/3b/95/ec/7e7341d91b9067df1dda2124e80c3ff8.png', 'name': 'Apple iPhone 14 Plus', 'price': 20990000, 'link': 'https://tiki.vn/apple-iphone-14-plus-p197214015.html?spid=197214017', 'option': ['64GB']}, {'thumbnail': 'https://salt.tikicdn.com/cache/280x280/ts/product/98/9b/52/89f12609da590e912ba9741bcf186603.jpg', 'name': 'Apple iPhone 14 Pro', 'price': 23990000, 'link': 'https://tiki.vn/apple-iphone-14-pro-p197216279.html?spid=197216285', 'option': ['64GB']}, {'thumbnail': 'https://salt.tikicdn.com/cache/280x280/ts/product/eb/49/51/095286f68a0e1defafb18a70ced13569.png', 'name': 'iPhone 15 Plus', 'price': 24990000, 'link': 'https://tiki.vn/apple-iphone-15-plus-p271967379.html?spid=271967578', 'option': ['64GB']}, {'thumbnail': 'https://salt.tikicdn.com/cache/280x280/ts/product/1e/56/76/5c0a05f44c843286c78388bd260dbc4d.jpg', 'name': 'Apple iPhone 14 Pro Max', 'price': 26450000, 'link': 'https://tiki.vn/apple-iphone-14-pro-max-p197216291.html?spid=197216306', 'option': ['64GB']}, {'thumbnail': 'https://salt.tikicdn.com/cache/280x280/ts/product/fa/1d/33/821a4783ef2e0fed8150ef9edd18b058.png', 'name': 'iPhone 15 Pro 128GB Titan Đen', 'price': 27490000, 'link': 'https://tiki.vn/apple-iphone-15-pro-p271972435.html?spid=271972443', 'option': ['128GB']}, {'thumbnail': 'https://salt.tikicdn.com/cache/280x280/ts/product/99/86/04/0dc97405d243042a84b2c96768fe0e38.png', 'name': 'iPhone 15 Pro Max', 'price': 33990000, 'link': 'https://tiki.vn/apple-iphone-15-pro-max-p271973414.html?spid=271973470', 'option': ['64GB']}]"
iphone 14,33990000,10490000,iphone_14.jpeg,"[{'thumbnail': 'https://salt.tikicdn.com/cache/280x280/ts/product/a1/cd/ce/84a16c41ac07ce50d754e44a16ecbd1c.jpg', 'name': 'Apple iPhone 11', 'price': 10490000, 'link': 'https://tiki.vn/apple-iphone-11-p184036446.html?spid=32033721', 'option': ['128GB']}, {'thumbnail': 'https://salt.tikicdn.com/cache/280x280/ts/product/8b/1f/d8/fe77cababd0fe575333a17ef5432dabb.jpg', 'name': 'Apple iPhone 12', 'price': 13290000, 'link': 'https://tiki.vn/apple-iphone-12-hang-chinh-hang-p123345348.html?spid=97736366', 'option': ['128GB']}, {'thumbnail': 'https://salt.tikicdn.com/cache/280x280/ts/product/b7/ba/88/66059a54a3a139d45841d412379b1fe4.jpg', 'name': 'Apple iPhone 13', 'price': 16090000, 'link': 'https://tiki.vn/apple-iphone-13-hang-chinh-hang-p184059211.html?spid=123547399', 'option': ['128GB']}, {'thumbnail': 'https://salt.tikicdn.com/cache/280x280/ts/product/e9/81/46/e1287b85a10f7251c3dd02212a0784e3.png', 'name': 'Apple iPhone 14', 'price': 18650000, 'link': 'https://tiki.vn/apple-iphone-14-p197214029.html?spid=197214037', 'option': ['128GB']}, {'thumbnail': 'https://salt.tikicdn.com/cache/280x280/ts/product/3b/95/ec/7e7341d91b9067df1dda2124e80c3ff8.png', 'name': 'Apple iPhone 14 Plus', 'price': 20990000, 'link': 'https://tiki.vn/apple-iphone-14-plus-p197214015.html?spid=197214017', 'option': ['128GB']}, {'thumbnail': 'https://salt.tikicdn.com/cache/280x280/ts/product/eb/49/51/51c9ad1675f2b88999ca0689cdf207d7.png', 'name': 'iPhone 15', 'price': 20990000, 'link': 'https://tiki.vn/apple-iphone-15-p271966786.html?spid=271966796', 'option': ['128GB']}, {'thumbnail': 'https://salt.tikicdn.com/cache/280x280/ts/product/98/9b/52/89f12609da590e912ba9741bcf186603.jpg', 'name': 'Apple iPhone 14 Pro', 'price': 23990000, 'link': 'https://tiki.vn/apple-iphone-14-pro-p197216279.html?spid=197216285', 'option': ['128GB']}, {'thumbnail': 'https://salt.tikicdn.com/cache/280x280/ts/product/eb/49/51/095286f68a0e1defafb18a70ced13569.png', 'name': 'iPhone 15 Plus', 'price': 24990000, 'link': 'https://tiki.vn/apple-iphone-15-plus-p271967379.html?spid=271967578', 'option': ['128GB']}, {'thumbnail': 'https://salt.tikicdn.com/cache/280x280/ts/product/1e/56/76/5c0a05f44c843286c78388bd260dbc4d.jpg', 'name': 'Apple iPhone 14 Pro Max', 'price': 26450000, 'link': 'https://tiki.vn/apple-iphone-14-pro-max-p197216291.html?spid=197216306', 'option': ['128GB']}, {'thumbnail': 'https://salt.tikicdn.com/cache/280x280/ts/product/fa/1d/33/821a4783ef2e0fed8150ef9edd18b058.png', 'name': 'iPhone 15 Pro 128GB Titan Đen', 'price': 27490000, 'link': 'https://tiki.vn/apple-iphone-15-pro-p271972435.html?spid=271972443', 'option': ['128GB']}, {'thumbnail': 'https://salt.tikicdn.com/cache/280x280/ts/product/99/86/04/0dc97405d243042a84b2c96768fe0e38.png', 'name': 'iPhone 15 Pro Max', 'price': 33990000, 'link': 'https://tiki.vn/apple-iphone-15-pro-max-p271973414.html?spid=271973470', 'option': ['128GB']}]"
iphone 15,24990000,10490000,iphone_15.jpeg,"[{'thumbnail': 'https://salt.tikicdn.com/cache/280x280/ts/product/a1/cd/ce/84a16c41ac07ce50d754e44a16ecbd1c.jpg', 'name': 'Apple iPhone 11', 'price': 10490000, 'link': 'https://tiki.vn/apple-iphone-11-p184036446.html?spid=32033721', 'option': ['128GB']}, {'thumbnail': 'https://salt.tikicdn.com/cache/280x280/ts/product/8b/1f/d8/fe77cababd0fe575333a17ef5432dabb.jpg', 'name': 'Apple iPhone 12', 'price': 13290000, 'link': 'https://tiki.vn/apple-iphone-12-hang-chinh-hang-p123345348.html?spid=97736366', 'option': ['128GB']}, {'thumbnail': 'https://salt.tikicdn.com/cache/280x280/ts/product/e9/81/46/e1287b85a10f7251c3dd02212a0784e3.png', 'name': 'Apple iPhone 14', 'price': 18650000, 'link': 'https://tiki.vn/apple-iphone-14-p197214029.html?spid=197214037', 'option': ['128GB']}, {'thumbnail': 'https://salt.tikicdn.com/cache/280x280/ts/product/eb/49/51/51c9ad1675f2b88999ca0689cdf207d7.png', 'name': 'iPhone 15', 'price': 20990000, 'link': 'https://tiki.vn/apple-iphone-15-p271966786.html?spid=271966796', 'option': ['128GB']}, {'thumbnail': 'https://salt.tikicdn.com/cache/280x280/ts/product/eb/49/51/095286f68a0e1defafb18a70ced13569.png', 'name': 'iPhone 15 Plus', 'price': 24990000, 'link': 'https://tiki.vn/apple-iphone-15-plus-p271967379.html?spid=271967578', 'option': ['128GB']}]"
galaxy s20,24990000,10490000,galaxy_s20_fe.jpeg,[]
galaxy s21,10490000,10490000,galaxy_s21_fe.jpeg,"[{'thumbnail': 'https://salt.tikicdn.com/cache/280x280/ts/product/a1/cd/ce/84a16c41ac07ce50d754e44a16ecbd1c.jpg', 'name': 'Apple iPhone 11', 'price': 10490000, 'link': 'https://tiki.vn/apple-iphone-11-p184036446.html?spid=32033721', 'option': ['128GB']}]"
galaxy s22,33990000,1085000,galaxy_s22.jpeg,"[{'thumbnail': 'https://salt.tikicdn.com/cache/280x280/ts/product/01/56/a4/b84764833ef803460d93ce442dc01807.jpg', 'name': 'Ốp lưng dành cho iPhone 15 Pro Max Spigen Cecile White Daisy Mag - Hàng Chính Hãng', 'price': 1085000, 'link': 'https://tiki.vn/op-lung-danh-cho-iphone-15-pro-max-spigen-cecile-white-daisy-mag-hang-chinh-hang-p272396788.html?spid=272396789', 'option': ['128GB']}, {'thumbnail': 'https://salt.tikicdn.com/cache/280x280/ts/product/c1/af/24/063db3b258d58607d87b733b3c8746ef.jpg', 'name': 'Ốp lưng iPhone 15 Pro Max/14 Pro Max/14 Pro UAG Monarch Pro hỗ trợ sạc Magnetic - Hàng Chính Hãng', 'price': 1530446, 'link': 'https://tiki.vn/op-lung-iphone-15-pro-max-14-pro-max-14-pro-uag-monarch-pro-ho-tro-sac-magnetic-hang-chinh-hang-p272243154.html?spid=272243166', 'option': ['128GB']}, {'thumbnail': 'https://salt.tikicdn.com/cache/280x280/ts/product/8b/1f/d8/fe77cababd0fe575333a17ef5432dabb.jpg', 'name': 'Apple iPhone 12', 'price': 13290000, 'link': 'https://tiki.vn/apple-iphone-12-hang-chinh-hang-p123345348.html?spid=97736366', 'option': ['128GB']}, {'thumbnail': 'https://salt.tikicdn.com/cache/280x280/ts/product/b7/ba/88/66059a54a3a139d45841d412379b1fe4.jpg', 'name': 'Apple iPhone 13', 'price': 16090000, 'link': 'https://tiki.vn/apple-iphone-13-hang-chinh-hang-p184059211.html?spid=123547399', 'option': ['128GB']}, {'thumbnail': 'https://salt.tikicdn.com/cache/280x280/ts/product/eb/49/51/51c9ad1675f2b88999ca0689cdf207d7.png', 'name': 'iPhone 15', 'price': 20990000, 'link': 'https://tiki.vn/apple-iphone-15-p271966786.html?spid=271966796', 'option': ['128GB']}, {'thumbnail': 'https://salt.tikicdn.com/cache/280x280/ts/product/3b/95/ec/7e7341d91b9067df1dda2124e80c3ff8.png', 'name': 'Apple iPhone 14 Plus', 'price': 20990000, 'link': 'https://tiki.vn/apple-iphone-14-plus-p197214015.html?spid=197214017', 'option': ['128GB']}, {'thumbnail': 'https://salt.tikicdn.com/cache/280x280/ts/product/98/9b/52/89f12609da590e912ba9741bcf186603.jpg', 'name': 'Apple iPhone 14 Pro', 'price': 23990000, 'link': 'https://tiki.vn/apple-iphone-14-pro-p197216279.html?spid=197216285', 'option': ['128GB']}, {'thumbnail': 'https://salt.tikicdn.com/cache/280x280/ts/product/eb/49/51/095286f68a0e1defafb18a70ced13569.png', 'name': 'iPhone 15 Plus', 'price': 24990000, 'link': 'https://tiki.vn/apple-iphone-15-plus-p271967379.html?spid=271967578', 'option': ['128GB']}, {'thumbnail': 'https://salt.tikicdn.com/cache/280x280/ts/product/1e/56/76/5c0a05f44c843286c78388bd260dbc4d.jpg', 'name': 'Apple iPhone 14 Pro Max', 'price': 26450000, 'link': 'https://tiki.vn/apple-iphone-14-pro-max-p197216291.html?spid=197216306', 'option': ['128GB']}, {'thumbnail': 'https://salt.tikicdn.com/cache/280x280/ts/product/fa/1d/33/821a4783ef2e0fed8150ef9edd18b058.png', 'name': 'iPhone 15 Pro 128GB Titan Đen', 'price': 27490000, 'link': 'https://tiki.vn/apple-iphone-15-pro-p271972435.html?spid=271972443', 'option': ['128GB']}, {'thumbnail': 'https://salt.tikicdn.com/cache/280x280/ts/product/99/86/04/0dc97405d243042a84b2c96768fe0e38.png', 'name': 'iPhone 15 Pro Max', 'price': 33990000, 'link': 'https://tiki.vn/apple-iphone-15-pro-max-p271973414.html?spid=271973470', 'option': ['128GB']}]"
galsxy s23,33990000,1085000,galaxy_s23.jpeg,"[{'thumbnail': 'https://salt.tikicdn.com/cache/280x280/ts/product/01/56/a4/b84764833ef803460d93ce442dc01807.jpg', 'name': 'Ốp lưng dành cho iPhone 15 Pro Max Spigen Cecile White Daisy Mag - Hàng Chính Hãng', 'price': 1085000, 'link': 'https://tiki.vn/op-lung-danh-cho-iphone-15-pro-max-spigen-cecile-white-daisy-mag-hang-chinh-hang-p272396788.html?spid=272396789', 'option': ['128GB']}, {'thumbnail': 'https://salt.tikicdn.com/cache/280x280/ts/product/c1/af/24/063db3b258d58607d87b733b3c8746ef.jpg', 'name': 'Ốp lưng iPhone 15 Pro Max/14 Pro Max/14 Pro UAG Monarch Pro hỗ trợ sạc Magnetic - Hàng Chính Hãng', 'price': 1530446, 'link': 'https://tiki.vn/op-lung-iphone-15-pro-max-14-pro-max-14-pro-uag-monarch-pro-ho-tro-sac-magnetic-hang-chinh-hang-p272243154.html?spid=272243166', 'option': ['128GB']}, {'thumbnail': 'https://salt.tikicdn.com/cache/280x280/ts/product/8b/1f/d8/fe77cababd0fe575333a17ef5432dabb.jpg', 'name': 'Apple iPhone 12', 'price': 13290000, 'link': 'https://tiki.vn/apple-iphone-12-hang-chinh-hang-p123345348.html?spid=97736366', 'option': ['128GB']}, {'thumbnail': 'https://salt.tikicdn.com/cache/280x280/ts/product/b7/ba/88/66059a54a3a139d45841d412379b1fe4.jpg', 'name': 'Apple iPhone 13', 'price': 16090000, 'link': 'https://tiki.vn/apple-iphone-13-hang-chinh-hang-p184059211.html?spid=123547399', 'option': ['128GB']}, {'thumbnail': 'https://salt.tikicdn.com/cache/280x280/ts/product/e9/81/46/e1287b85a10f7251c3dd02212a0784e3.png', 'name': 'Apple iPhone 14', 'price': 18650000, 'link': 'https://tiki.vn/apple-iphone-14-p197214029.html?spid=197214037', 'option': ['128GB']}, {'thumbnail': 'https://salt.tikicdn.com/cache/280x280/ts/product/eb/49/51/51c9ad1675f2b88999ca0689cdf207d7.png', 'name': 'iPhone 15', 'price': 20990000, 'link': 'https://tiki.vn/apple-iphone-15-p271966786.html?spid=271966796', 'option': ['128GB']}, {'thumbnail': 'https://salt.tikicdn.com/cache/280x280/ts/product/3b/95/ec/7e7341d91b9067df1dda2124e80c3ff8.png', 'name': 'Apple iPhone 14 Plus', 'price': 20990000, 'link': 'https://tiki.vn/apple-iphone-14-plus-p197214015.html?spid=197214017', 'option': ['128GB']}, {'thumbnail': 'https://salt.tikicdn.com/cache/280x280/ts/product/98/9b/52/89f12609da590e912ba9741bcf186603.jpg', 'name': 'Apple iPhone 14 Pro', 'price': 23990000, 'link': 'https://tiki.vn/apple-iphone-14-pro-p197216279.html?spid=197216285', 'option': ['128GB']}, {'thumbnail': 'https://salt.tikicdn.com/cache/280x280/ts/product/eb/49/51/095286f68a0e1defafb18a70ced13569.png', 'name': 'iPhone 15 Plus', 'price': 24990000, 'link': 'https://tiki.vn/apple-iphone-15-plus-p271967379.html?spid=271967578', 'option': ['128GB']}, {'thumbnail': 'https://salt.tikicdn.com/cache/280x280/ts/product/1e/56/76/5c0a05f44c843286c78388bd260dbc4d.jpg', 'name': 'Apple iPhone 14 Pro Max', 'price': 26450000, 'link': 'https://tiki.vn/apple-iphone-14-pro-max-p197216291.html?spid=197216306', 'option': ['128GB']}, {'thumbnail': 'https://salt.tikicdn.com/cache/280x280/ts/product/fa/1d/33/821a4783ef2e0fed8150ef9edd18b058.png', 'name': 'iPhone 15 Pro 128GB Titan Đen', 'price': 27490000, 'link': 'https://tiki.vn/apple-iphone-15-pro-p271972435.html?spid=271972443', 'option': ['128GB']}, {'thumbnail': 'https://salt.tikicdn.com/cache/280x280/ts/product/99/86/04/0dc97405d243042a84b2c96768fe0e38.png', 'name': 'iPhone 15 Pro Max', 'price': 33990000, 'link': 'https://tiki.vn/apple-iphone-15-pro-max-p271973414.html?spid=271973470', 'option': ['128GB']}]"
